bit_position,zeros_count,ones_count,majority,stability
32053,40,0,0,1.0
32054,32,8,0,0.8
32055,39,1,0,0.975
32056,0,40,1,1.0
32057,27,13,0,0.675
32058,40,0,0,1.0
32059,36,4,0,0.9
32060,0,40,1,1.0
32061,0,40,1,1.0
32062,0,40,1,1.0
32063,0,40,1,1.0
32064,4,36,1,0.9
32065,1,39,1,0.975
32066,0,40,1,1.0
32067,40,0,0,1.0
32068,1,39,1,0.975
32069,40,0,0,1.0
32070,4,36,1,0.9
32071,20,20,equal,0.5
32072,10,30,1,0.75
32073,0,40,1,1.0
32074,40,0,0,1.0
32075,0,40,1,1.0
32076,40,0,0,1.0
32077,40,0,0,1.0
32078,2,38,1,0.95
32079,37,3,0,0.925
32080,40,0,0,1.0
32081,1,39,1,0.975
32082,0,40,1,1.0
32083,38,2,0,0.95
32084,38,2,0,0.95
32085,40,0,0,1.0
32086,0,40,1,1.0
32087,39,1,0,0.975
32088,0,40,1,1.0
32089,0,40,1,1.0
32090,0,40,1,1.0
32091,38,2,0,0.95
32092,40,0,0,1.0
32093,40,0,0,1.0
32094,40,0,0,1.0
32095,40,0,0,1.0
32096,40,0,0,1.0
32097,0,40,1,1.0
32098,40,0,0,1.0
32099,0,40,1,1.0
32100,40,0,0,1.0
32101,0,40,1,1.0
32102,40,0,0,1.0
32103,40,0,0,1.0
32104,0,40,1,1.0
32105,40,0,0,1.0
32106,0,40,1,1.0
32107,40,0,0,1.0
32108,3,37,1,0.925
32109,0,40,1,1.0
32110,0,40,1,1.0
32111,29,11,0,0.725
32112,0,40,1,1.0
32113,40,0,0,1.0
32114,40,0,0,1.0
32115,0,40,1,1.0
32116,40,0,0,1.0
32117,40,0,0,1.0
32118,40,0,0,1.0
32119,0,40,1,1.0
32120,40,0,0,1.0
32121,40,0,0,1.0
32122,0,40,1,1.0
32123,40,0,0,1.0
32124,2,38,1,0.95
32125,10,30,1,0.75
32126,21,19,0,0.525
32127,39,1,0,0.975
32128,40,0,0,1.0
32129,0,40,1,1.0
32130,0,40,1,1.0
32131,40,0,0,1.0
32132,0,40,1,1.0
32133,40,0,0,1.0
32134,40,0,0,1.0
32135,33,7,0,0.825
32136,40,0,0,1.0
32137,40,0,0,1.0
32138,40,0,0,1.0
32139,1,39,1,0.975
32140,0,40,1,1.0
32141,40,0,0,1.0
32142,40,0,0,1.0
32143,30,10,0,0.75
32144,40,0,0,1.0
32145,40,0,0,1.0
32146,13,27,1,0.675
32147,40,0,0,1.0
32148,39,1,0,0.975
32149,40,0,0,1.0
32150,1,39,1,0.975
32151,40,0,0,1.0
32152,0,40,1,1.0
32153,5,35,1,0.875
32154,40,0,0,1.0
32155,40,0,0,1.0
32156,40,0,0,1.0
32157,40,0,0,1.0
32158,4,36,1,0.9
32159,39,1,0,0.975
32160,40,0,0,1.0
32161,40,0,0,1.0
32162,0,40,1,1.0
32163,11,29,1,0.725
32164,0,40,1,1.0
32165,40,0,0,1.0
32166,40,0,0,1.0
32167,0,40,1,1.0
32168,40,0,0,1.0
32169,15,25,1,0.625
32170,0,40,1,1.0
32171,40,0,0,1.0
32172,40,0,0,1.0
32173,0,40,1,1.0
32174,16,24,1,0.6
32175,40,0,0,1.0
32176,39,1,0,0.975
32177,40,0,0,1.0
32178,0,40,1,1.0
32179,1,39,1,0.975
32180,0,40,1,1.0
32181,0,40,1,1.0
32182,0,40,1,1.0
32183,4,36,1,0.9
32184,40,0,0,1.0
32185,40,0,0,1.0
32186,11,29,1,0.725
32187,40,0,0,1.0
32188,0,40,1,1.0
32189,35,5,0,0.875
32190,40,0,0,1.0
32191,0,40,1,1.0
32192,0,40,1,1.0
32193,40,0,0,1.0
32194,1,39,1,0.975
32195,40,0,0,1.0
32196,40,0,0,1.0
32197,0,40,1,1.0
32198,40,0,0,1.0
32199,40,0,0,1.0
32200,0,40,1,1.0
32201,1,39,1,0.975
32202,0,40,1,1.0
32203,40,0,0,1.0
32204,40,0,0,1.0
32205,0,40,1,1.0
32206,0,40,1,1.0
32207,32,8,0,0.8
32208,40,0,0,1.0
32209,40,0,0,1.0
32210,40,0,0,1.0
32211,39,1,0,0.975
32212,0,40,1,1.0
32213,0,40,1,1.0
32214,0,40,1,1.0
32215,40,0,0,1.0
32216,40,0,0,1.0
32217,0,40,1,1.0
32218,2,38,1,0.95
32219,0,40,1,1.0
32220,0,40,1,1.0
32221,21,19,0,0.525
32222,40,0,0,1.0
32223,14,26,1,0.65
32224,7,33,1,0.825
32225,2,38,1,0.95
32226,39,1,0,0.975
32227,40,0,0,1.0
32228,0,40,1,1.0
32229,29,11,0,0.725
32230,40,0,0,1.0
32231,0,40,1,1.0
32232,40,0,0,1.0
32233,40,0,0,1.0
32234,40,0,0,1.0
32235,40,0,0,1.0
32236,0,40,1,1.0
32237,40,0,0,1.0
32238,40,0,0,1.0
32239,0,40,1,1.0
32240,1,39,1,0.975
32241,40,0,0,1.0
32242,32,8,0,0.8
32243,2,38,1,0.95
32244,40,0,0,1.0
32245,38,2,0,0.95
32246,0,40,1,1.0
32247,8,32,1,0.8
32248,40,0,0,1.0
32249,40,0,0,1.0
32250,0,40,1,1.0
32251,0,40,1,1.0
32252,0,40,1,1.0
32253,0,40,1,1.0
32254,40,0,0,1.0
32255,0,40,1,1.0
32256,0,40,1,1.0
32257,40,0,0,1.0
32258,0,40,1,1.0
32259,0,40,1,1.0
32260,38,2,0,0.95
32261,40,0,0,1.0
32262,40,0,0,1.0
32263,0,40,1,1.0
32264,0,40,1,1.0
32265,0,40,1,1.0
32266,0,40,1,1.0
32267,40,0,0,1.0
32268,5,35,1,0.875
32269,0,40,1,1.0
32270,4,36,1,0.9
32271,0,40,1,1.0
32272,0,40,1,1.0
32273,0,40,1,1.0
32274,40,0,0,1.0
32275,40,0,0,1.0
32276,40,0,0,1.0
32277,40,0,0,1.0
32278,15,25,1,0.625
32279,0,40,1,1.0
32280,40,0,0,1.0
32281,2,38,1,0.95
32282,0,40,1,1.0
32283,0,40,1,1.0
32284,40,0,0,1.0
32285,0,40,1,1.0
32286,0,40,1,1.0
32287,40,0,0,1.0
32288,37,3,0,0.925
32289,40,0,0,1.0
32290,37,3,0,0.925
32291,0,40,1,1.0
32292,0,40,1,1.0
32293,0,40,1,1.0
32294,3,37,1,0.925
32295,40,0,0,1.0
32296,40,0,0,1.0
32297,40,0,0,1.0
32298,0,40,1,1.0
32299,34,6,0,0.85
32300,1,39,1,0.975
32301,37,3,0,0.925
32302,1,39,1,0.975
32303,1,39,1,0.975
32304,0,40,1,1.0
32305,40,0,0,1.0
32306,39,1,0,0.975
32307,0,40,1,1.0
32308,2,38,1,0.95
32309,0,40,1,1.0
32310,40,0,0,1.0
32311,40,0,0,1.0
32312,40,0,0,1.0
32313,0,40,1,1.0
32314,37,3,0,0.925
32315,39,1,0,0.975
32316,40,0,0,1.0
32317,0,40,1,1.0
32318,39,1,0,0.975
32319,24,16,0,0.6
32320,1,39,1,0.975
32321,40,0,0,1.0
32322,1,39,1,0.975
32323,40,0,0,1.0
32324,40,0,0,1.0
32325,0,40,1,1.0
32326,4,36,1,0.9
32327,31,9,0,0.775
32328,19,21,1,0.525
32329,40,0,0,1.0
32330,0,40,1,1.0
32331,40,0,0,1.0
32332,0,40,1,1.0
32333,38,2,0,0.95
32334,1,39,1,0.975
32335,4,36,1,0.9
32336,40,0,0,1.0
32337,0,40,1,1.0
32338,0,40,1,1.0
32339,4,36,1,0.9
32340,40,0,0,1.0
32341,0,40,1,1.0
32342,40,0,0,1.0
32343,40,0,0,1.0
32344,2,38,1,0.95
32345,40,0,0,1.0
32346,40,0,0,1.0
32347,40,0,0,1.0
32348,27,13,0,0.675
32349,40,0,0,1.0
32350,16,24,1,0.6
32351,0,40,1,1.0
32352,0,40,1,1.0
32353,40,0,0,1.0
32354,40,0,0,1.0
32355,0,40,1,1.0
32356,39,1,0,0.975
32357,40,0,0,1.0
32358,40,0,0,1.0
32359,40,0,0,1.0
32360,40,0,0,1.0
32361,0,40,1,1.0
32362,0,40,1,1.0
32363,1,39,1,0.975
32364,40,0,0,1.0
32365,37,3,0,0.925
32366,40,0,0,1.0
32367,39,1,0,0.975
32368,40,0,0,1.0
32369,18,22,1,0.55
32370,0,40,1,1.0
32371,29,11,0,0.725
32372,40,0,0,1.0
32373,40,0,0,1.0
32374,40,0,0,1.0
32375,0,40,1,1.0
32376,40,0,0,1.0
32377,0,40,1,1.0
32378,35,5,0,0.875
32379,40,0,0,1.0
32380,39,1,0,0.975
32381,40,0,0,1.0
32382,1,39,1,0.975
32383,0,40,1,1.0
32384,0,40,1,1.0
32385,0,40,1,1.0
32386,40,0,0,1.0
32387,40,0,0,1.0
32388,40,0,0,1.0
32389,40,0,0,1.0
32390,40,0,0,1.0
32391,40,0,0,1.0
32392,0,40,1,1.0
32393,0,40,1,1.0
32394,40,0,0,1.0
32395,0,40,1,1.0
32396,0,40,1,1.0
32397,0,40,1,1.0
32398,0,40,1,1.0
32399,0,40,1,1.0
32400,40,0,0,1.0
32401,0,40,1,1.0
32402,1,39,1,0.975
32403,9,31,1,0.775
32404,0,40,1,1.0
32405,40,0,0,1.0
32406,0,40,1,1.0
32407,40,0,0,1.0
32408,0,40,1,1.0
32409,40,0,0,1.0
32410,0,40,1,1.0
32411,40,0,0,1.0
32412,38,2,0,0.95
32413,40,0,0,1.0
32414,0,40,1,1.0
32415,9,31,1,0.775
32416,0,40,1,1.0
32417,26,14,0,0.65
32418,1,39,1,0.975
32419,40,0,0,1.0
32420,0,40,1,1.0
32421,3,37,1,0.925
32422,0,40,1,1.0
32423,40,0,0,1.0
32424,40,0,0,1.0
32425,38,2,0,0.95
32426,0,40,1,1.0
32427,0,40,1,1.0
32428,40,0,0,1.0
32429,8,32,1,0.8
32430,40,0,0,1.0
32431,40,0,0,1.0
32432,40,0,0,1.0
32433,0,40,1,1.0
32434,40,0,0,1.0
32435,32,8,0,0.8
32436,1,39,1,0.975
32437,0,40,1,1.0
32438,40,0,0,1.0
32439,3,37,1,0.925
32440,40,0,0,1.0
32441,0,40,1,1.0
32442,40,0,0,1.0
32443,22,18,0,0.55
32444,35,5,0,0.875
32445,0,40,1,1.0
32446,0,40,1,1.0
32447,5,35,1,0.875
32448,2,38,1,0.95
32449,0,40,1,1.0
32450,0,40,1,1.0
32451,40,0,0,1.0
32452,40,0,0,1.0
32453,40,0,0,1.0
32454,40,0,0,1.0
32455,40,0,0,1.0
32456,40,0,0,1.0
32457,0,40,1,1.0
32458,33,7,0,0.825
32459,40,0,0,1.0
32460,0,40,1,1.0
32461,40,0,0,1.0
32462,1,39,1,0.975
32463,0,40,1,1.0
32464,0,40,1,1.0
32465,40,0,0,1.0
32466,0,40,1,1.0
32467,2,38,1,0.95
32468,40,0,0,1.0
32469,0,40,1,1.0
32470,40,0,0,1.0
32471,0,40,1,1.0
32472,0,40,1,1.0
32473,34,6,0,0.85
32474,17,23,1,0.575
32475,0,40,1,1.0
32476,40,0,0,1.0
32477,0,40,1,1.0
32478,40,0,0,1.0
32479,40,0,0,1.0
32480,40,0,0,1.0
32481,35,5,0,0.875
32482,2,38,1,0.95
32483,40,0,0,1.0
32484,0,40,1,1.0
32485,40,0,0,1.0
32486,16,24,1,0.6
32487,0,40,1,1.0
32488,0,40,1,1.0
32489,1,39,1,0.975
32490,1,39,1,0.975
32491,2,38,1,0.95
32492,40,0,0,1.0
32493,4,36,1,0.9
32494,0,40,1,1.0
32495,0,40,1,1.0
32496,1,39,1,0.975
32497,40,0,0,1.0
32498,40,0,0,1.0
32499,40,0,0,1.0
32500,1,39,1,0.975
32501,39,1,0,0.975
32502,0,40,1,1.0
32503,0,40,1,1.0
32504,0,40,1,1.0
32505,29,11,0,0.725
32506,22,18,0,0.55
32507,22,18,0,0.55
32508,0,40,1,1.0
32509,1,39,1,0.975
32510,0,40,1,1.0
32511,40,0,0,1.0
32512,39,1,0,0.975
32513,0,40,1,1.0
32514,40,0,0,1.0
32515,0,40,1,1.0
32516,0,40,1,1.0
32517,1,39,1,0.975
32518,40,0,0,1.0
32519,5,35,1,0.875
32520,40,0,0,1.0
32521,0,40,1,1.0
32522,1,39,1,0.975
32523,10,30,1,0.75
32524,0,40,1,1.0
32525,40,0,0,1.0
32526,17,23,1,0.575
32527,0,40,1,1.0
32528,0,40,1,1.0
32529,2,38,1,0.95
32530,40,0,0,1.0
32531,0,40,1,1.0
32532,40,0,0,1.0
32533,40,0,0,1.0
32534,40,0,0,1.0
32535,3,37,1,0.925
32536,0,40,1,1.0
32537,40,0,0,1.0
32538,40,0,0,1.0
32539,0,40,1,1.0
32540,40,0,0,1.0
32541,0,40,1,1.0
32542,0,40,1,1.0
32543,19,21,1,0.525
32544,40,0,0,1.0
32545,1,39,1,0.975
32546,38,2,0,0.95
32547,39,1,0,0.975
32548,40,0,0,1.0
32549,40,0,0,1.0
32550,0,40,1,1.0
32551,0,40,1,1.0
32552,39,1,0,0.975
32553,36,4,0,0.9
32554,2,38,1,0.95
32555,0,40,1,1.0
32556,15,25,1,0.625
32557,14,26,1,0.65
32558,40,0,0,1.0
32559,0,40,1,1.0
32560,36,4,0,0.9
32561,40,0,0,1.0
32562,1,39,1,0.975
32563,3,37,1,0.925
32564,14,26,1,0.65
32565,40,0,0,1.0
32566,19,21,1,0.525
32567,40,0,0,1.0
32568,0,40,1,1.0
32569,39,1,0,0.975
32570,0,40,1,1.0
32571,39,1,0,0.975
32572,40,0,0,1.0
32573,4,36,1,0.9
32574,1,39,1,0.975
32575,1,39,1,0.975
32576,0,40,1,1.0
32577,40,0,0,1.0
32578,40,0,0,1.0
32579,40,0,0,1.0
32580,0,40,1,1.0
32581,0,40,1,1.0
32582,0,40,1,1.0
32583,40,0,0,1.0
32584,1,39,1,0.975
32585,15,25,1,0.625
32586,40,0,0,1.0
32587,13,27,1,0.675
32588,40,0,0,1.0
32589,40,0,0,1.0
32590,40,0,0,1.0
32591,2,38,1,0.95
32592,0,40,1,1.0
32593,0,40,1,1.0
32594,39,1,0,0.975
32595,0,40,1,1.0
32596,40,0,0,1.0
32597,0,40,1,1.0
32598,40,0,0,1.0
32599,40,0,0,1.0
32600,0,40,1,1.0
32601,38,2,0,0.95
32602,0,40,1,1.0
32603,39,1,0,0.975
32604,0,40,1,1.0
32605,40,0,0,1.0
32606,40,0,0,1.0
32607,28,12,0,0.7
32608,40,0,0,1.0
32609,40,0,0,1.0
32610,35,5,0,0.875
32611,0,40,1,1.0
32612,40,0,0,1.0
32613,0,40,1,1.0
32614,0,40,1,1.0
32615,40,0,0,1.0
32616,0,40,1,1.0
32617,40,0,0,1.0
32618,38,2,0,0.95
32619,0,40,1,1.0
32620,38,2,0,0.95
32621,40,0,0,1.0
32622,0,40,1,1.0
32623,0,40,1,1.0
32624,40,0,0,1.0
32625,40,0,0,1.0
32626,0,40,1,1.0
32627,40,0,0,1.0
32628,0,40,1,1.0
32629,40,0,0,1.0
32630,37,3,0,0.925
32631,0,40,1,1.0
32632,0,40,1,1.0
32633,0,40,1,1.0
32634,40,0,0,1.0
32635,25,15,0,0.625
32636,8,32,1,0.8
32637,40,0,0,1.0
32638,40,0,0,1.0
32639,0,40,1,1.0
32640,1,39,1,0.975
32641,37,3,0,0.925
32642,31,9,0,0.775
32643,40,0,0,1.0
32644,0,40,1,1.0
32645,0,40,1,1.0
32646,40,0,0,1.0
32647,40,0,0,1.0
32648,40,0,0,1.0
32649,40,0,0,1.0
32650,39,1,0,0.975
32651,7,33,1,0.825
32652,0,40,1,1.0
32653,40,0,0,1.0
32654,38,2,0,0.95
32655,0,40,1,1.0
32656,40,0,0,1.0
32657,1,39,1,0.975
32658,40,0,0,1.0
32659,40,0,0,1.0
32660,0,40,1,1.0
32661,33,7,0,0.825
32662,40,0,0,1.0
32663,40,0,0,1.0
32664,1,39,1,0.975
32665,40,0,0,1.0
32666,0,40,1,1.0
32667,6,34,1,0.85
32668,40,0,0,1.0
32669,39,1,0,0.975
32670,0,40,1,1.0
32671,40,0,0,1.0
32672,2,38,1,0.95
32673,0,40,1,1.0
32674,0,40,1,1.0
32675,39,1,0,0.975
32676,2,38,1,0.95
32677,0,40,1,1.0
32678,0,40,1,1.0
32679,32,8,0,0.8
32680,40,0,0,1.0
32681,40,0,0,1.0
32682,40,0,0,1.0
32683,40,0,0,1.0
32684,27,13,0,0.675
32685,40,0,0,1.0
32686,40,0,0,1.0
32687,4,36,1,0.9
32688,39,1,0,0.975
32689,0,40,1,1.0
32690,40,0,0,1.0
32691,40,0,0,1.0
32692,0,40,1,1.0
32693,0,40,1,1.0
32694,0,40,1,1.0
32695,39,1,0,0.975
32696,0,40,1,1.0
32697,40,0,0,1.0
32698,40,0,0,1.0
32699,29,11,0,0.725
32700,12,28,1,0.7
32701,0,40,1,1.0
32702,6,34,1,0.85
32703,40,0,0,1.0
32704,40,0,0,1.0
32705,0,40,1,1.0
32706,0,40,1,1.0
32707,40,0,0,1.0
32708,1,39,1,0.975
32709,39,1,0,0.975
32710,37,3,0,0.925
32711,0,40,1,1.0
32712,40,0,0,1.0
32713,22,18,0,0.55
32714,40,0,0,1.0
32715,0,40,1,1.0
32716,40,0,0,1.0
32717,40,0,0,1.0
32718,0,40,1,1.0
32719,0,40,1,1.0
32720,40,0,0,1.0
32721,40,0,0,1.0
32722,40,0,0,1.0
32723,4,36,1,0.9
32724,11,29,1,0.725
32725,0,40,1,1.0
32726,0,40,1,1.0
32727,15,25,1,0.625
32728,0,40,1,1.0
32729,0,40,1,1.0
32730,0,40,1,1.0
32731,20,20,equal,0.5
32732,40,0,0,1.0
32733,0,40,1,1.0
32734,0,40,1,1.0
32735,0,40,1,1.0
32736,0,40,1,1.0
32737,40,0,0,1.0
32738,40,0,0,1.0
32739,0,40,1,1.0
32740,0,40,1,1.0
32741,39,1,0,0.975
32742,40,0,0,1.0
32743,40,0,0,1.0
32744,40,0,0,1.0
32745,40,0,0,1.0
32746,33,7,0,0.825
32747,0,40,1,1.0
32748,37,3,0,0.925
32749,0,40,1,1.0
32750,39,1,0,0.975
32751,38,2,0,0.95
32752,36,4,0,0.9
32753,40,0,0,1.0
32754,0,40,1,1.0
32755,1,39,1,0.975
32756,40,0,0,1.0
32757,40,0,0,1.0
32758,38,2,0,0.95
32759,0,40,1,1.0
32760,0,40,1,1.0
32761,1,39,1,0.975
32762,19,21,1,0.525
32763,40,0,0,1.0
32764,40,0,0,1.0
32765,0,40,1,1.0
32766,0,40,1,1.0
32767,0,40,1,1.0
32768,34,6,0,0.85
32769,40,0,0,1.0
32770,39,1,0,0.975
32771,34,6,0,0.85
32772,40,0,0,1.0
32773,40,0,0,1.0
32774,32,8,0,0.8
32775,39,1,0,0.975
32776,40,0,0,1.0
32777,40,0,0,1.0
32778,40,0,0,1.0
32779,40,0,0,1.0
32780,40,0,0,1.0
32781,31,9,0,0.775
32782,1,39,1,0.975
32783,40,0,0,1.0
32784,40,0,0,1.0
32785,40,0,0,1.0
32786,39,1,0,0.975
32787,40,0,0,1.0
32788,40,0,0,1.0
32789,21,19,0,0.525
32790,0,40,1,1.0
32791,37,3,0,0.925
32792,40,0,0,1.0
32793,40,0,0,1.0
32794,39,1,0,0.975
32795,40,0,0,1.0
32796,0,40,1,1.0
32797,0,40,1,1.0
32798,29,11,0,0.725
32799,40,0,0,1.0
32800,40,0,0,1.0
32801,40,0,0,1.0
32802,40,0,0,1.0
32803,14,26,1,0.65
32804,19,21,1,0.525
32805,40,0,0,1.0
32806,40,0,0,1.0
32807,36,4,0,0.9
32808,40,0,0,1.0
32809,40,0,0,1.0
32810,7,33,1,0.825
32811,0,40,1,1.0
32812,0,40,1,1.0
32813,2,38,1,0.95
32814,0,40,1,1.0
32815,40,0,0,1.0
32816,0,40,1,1.0
32817,40,0,0,1.0
32818,0,40,1,1.0
32819,0,40,1,1.0
32820,19,21,1,0.525
32821,40,0,0,1.0
32822,40,0,0,1.0
32823,31,9,0,0.775
32824,40,0,0,1.0
32825,39,1,0,0.975
32826,40,0,0,1.0
32827,34,6,0,0.85
32828,40,0,0,1.0
32829,40,0,0,1.0
32830,0,40,1,1.0
32831,1,39,1,0.975
32832,40,0,0,1.0
32833,1,39,1,0.975
32834,0,40,1,1.0
32835,40,0,0,1.0
32836,1,39,1,0.975
32837,40,0,0,1.0
32838,0,40,1,1.0
32839,0,40,1,1.0
32840,40,0,0,1.0
32841,40,0,0,1.0
32842,40,0,0,1.0
32843,30,10,0,0.75
32844,40,0,0,1.0
32845,37,3,0,0.925
32846,39,1,0,0.975
32847,40,0,0,1.0
32848,40,0,0,1.0
32849,0,40,1,1.0
32850,40,0,0,1.0
32851,39,1,0,0.975
32852,40,0,0,1.0
32853,0,40,1,1.0
32854,6,34,1,0.85
32855,40,0,0,1.0
32856,40,0,0,1.0
32857,40,0,0,1.0
32858,0,40,1,1.0
32859,0,40,1,1.0
32860,38,2,0,0.95
32861,0,40,1,1.0
32862,40,0,0,1.0
32863,35,5,0,0.875
32864,0,40,1,1.0
32865,40,0,0,1.0
32866,0,40,1,1.0
32867,24,16,0,0.6
32868,40,0,0,1.0
32869,40,0,0,1.0
32870,0,40,1,1.0
32871,40,0,0,1.0
32872,40,0,0,1.0
32873,0,40,1,1.0
32874,0,40,1,1.0
32875,40,0,0,1.0
32876,0,40,1,1.0
32877,40,0,0,1.0
32878,40,0,0,1.0
32879,40,0,0,1.0
32880,0,40,1,1.0
32881,0,40,1,1.0
32882,0,40,1,1.0
32883,5,35,1,0.875
32884,0,40,1,1.0
32885,0,40,1,1.0
32886,40,0,0,1.0
32887,40,0,0,1.0
32888,40,0,0,1.0
32889,40,0,0,1.0
32890,0,40,1,1.0
32891,0,40,1,1.0
32892,40,0,0,1.0
32893,0,40,1,1.0
32894,0,40,1,1.0
32895,0,40,1,1.0
32896,40,0,0,1.0
32897,40,0,0,1.0
32898,1,39,1,0.975
32899,0,40,1,1.0
32900,0,40,1,1.0
32901,0,40,1,1.0
32902,0,40,1,1.0
32903,1,39,1,0.975
32904,23,17,0,0.575
32905,2,38,1,0.95
32906,38,2,0,0.95
32907,40,0,0,1.0
32908,0,40,1,1.0
32909,0,40,1,1.0
32910,40,0,0,1.0
32911,40,0,0,1.0
32912,40,0,0,1.0
32913,40,0,0,1.0
32914,40,0,0,1.0
32915,25,15,0,0.625
32916,40,0,0,1.0
32917,40,0,0,1.0
32918,0,40,1,1.0
32919,25,15,0,0.625
32920,40,0,0,1.0
32921,0,40,1,1.0
32922,31,9,0,0.775
32923,0,40,1,1.0
32924,40,0,0,1.0
32925,40,0,0,1.0
32926,0,40,1,1.0
32927,40,0,0,1.0
32928,36,4,0,0.9
32929,40,0,0,1.0
32930,0,40,1,1.0
32931,0,40,1,1.0
32932,0,40,1,1.0
32933,3,37,1,0.925
32934,0,40,1,1.0
32935,39,1,0,0.975
32936,39,1,0,0.975
32937,40,0,0,1.0
32938,39,1,0,0.975
32939,0,40,1,1.0
32940,40,0,0,1.0
32941,39,1,0,0.975
32942,27,13,0,0.675
32943,35,5,0,0.875
32944,0,40,1,1.0
32945,39,1,0,0.975
32946,8,32,1,0.8
32947,0,40,1,1.0
32948,0,40,1,1.0
32949,40,0,0,1.0
32950,0,40,1,1.0
32951,27,13,0,0.675
32952,40,0,0,1.0
32953,0,40,1,1.0
32954,0,40,1,1.0
32955,40,0,0,1.0
32956,40,0,0,1.0
32957,0,40,1,1.0
32958,40,0,0,1.0
32959,34,6,0,0.85
32960,40,0,0,1.0
32961,1,39,1,0.975
32962,40,0,0,1.0
32963,0,40,1,1.0
32964,0,40,1,1.0
32965,40,0,0,1.0
32966,0,40,1,1.0
32967,40,0,0,1.0
32968,40,0,0,1.0
32969,40,0,0,1.0
32970,40,0,0,1.0
32971,40,0,0,1.0
32972,40,0,0,1.0
32973,3,37,1,0.925
32974,40,0,0,1.0
32975,40,0,0,1.0
32976,40,0,0,1.0
32977,17,23,1,0.575
32978,24,16,0,0.6
32979,0,40,1,1.0
32980,0,40,1,1.0
32981,40,0,0,1.0
32982,1,39,1,0.975
32983,40,0,0,1.0
32984,40,0,0,1.0
32985,36,4,0,0.9
32986,40,0,0,1.0
32987,40,0,0,1.0
32988,40,0,0,1.0
32989,33,7,0,0.825
32990,32,8,0,0.8
32991,40,0,0,1.0
32992,35,5,0,0.875
32993,40,0,0,1.0
32994,40,0,0,1.0
32995,4,36,1,0.9
32996,38,2,0,0.95
32997,0,40,1,1.0
32998,18,22,1,0.55
32999,0,40,1,1.0
33000,2,38,1,0.95
33001,40,0,0,1.0
33002,0,40,1,1.0
33003,38,2,0,0.95
33004,0,40,1,1.0
33005,6,34,1,0.85
33006,40,0,0,1.0
33007,1,39,1,0.975
33008,2,38,1,0.95
33009,0,40,1,1.0
33010,40,0,0,1.0
33011,0,40,1,1.0
33012,39,1,0,0.975
33013,40,0,0,1.0
33014,38,2,0,0.95
33015,40,0,0,1.0
33016,40,0,0,1.0
33017,0,40,1,1.0
33018,1,39,1,0.975
33019,2,38,1,0.95
33020,0,40,1,1.0
33021,40,0,0,1.0
33022,40,0,0,1.0
33023,4,36,1,0.9
33024,25,15,0,0.625
33025,40,0,0,1.0
33026,39,1,0,0.975
33027,40,0,0,1.0
33028,0,40,1,1.0
33029,40,0,0,1.0
33030,40,0,0,1.0
33031,31,9,0,0.775
33032,0,40,1,1.0
33033,0,40,1,1.0
33034,40,0,0,1.0
33035,30,10,0,0.75
33036,40,0,0,1.0
33037,40,0,0,1.0
33038,40,0,0,1.0
33039,0,40,1,1.0
33040,10,30,1,0.75
33041,0,40,1,1.0
33042,0,40,1,1.0
33043,40,0,0,1.0
33044,40,0,0,1.0
33045,40,0,0,1.0
33046,0,40,1,1.0
33047,0,40,1,1.0
33048,39,1,0,0.975
33049,40,0,0,1.0
33050,0,40,1,1.0
33051,1,39,1,0.975
33052,0,40,1,1.0
33053,40,0,0,1.0
33054,0,40,1,1.0
33055,40,0,0,1.0
33056,1,39,1,0.975
33057,40,0,0,1.0
33058,40,0,0,1.0
33059,40,0,0,1.0
33060,0,40,1,1.0
33061,40,0,0,1.0
33062,40,0,0,1.0
33063,40,0,0,1.0
33064,40,0,0,1.0
33065,40,0,0,1.0
33066,21,19,0,0.525
33067,39,1,0,0.975
33068,0,40,1,1.0
33069,0,40,1,1.0
33070,7,33,1,0.825
33071,0,40,1,1.0
33072,40,0,0,1.0
33073,39,1,0,0.975
33074,0,40,1,1.0
33075,0,40,1,1.0
33076,0,40,1,1.0
33077,39,1,0,0.975
33078,0,40,1,1.0
33079,40,0,0,1.0
33080,0,40,1,1.0
33081,0,40,1,1.0
33082,0,40,1,1.0
33083,34,6,0,0.85
33084,40,0,0,1.0
33085,0,40,1,1.0
33086,39,1,0,0.975
33087,34,6,0,0.85
33088,40,0,0,1.0
33089,0,40,1,1.0
33090,0,40,1,1.0
33091,40,0,0,1.0
33092,0,40,1,1.0
33093,0,40,1,1.0
33094,0,40,1,1.0
33095,40,0,0,1.0
33096,40,0,0,1.0
33097,1,39,1,0.975
33098,9,31,1,0.775
33099,40,0,0,1.0
33100,39,1,0,0.975
33101,0,40,1,1.0
33102,40,0,0,1.0
33103,40,0,0,1.0
33104,40,0,0,1.0
33105,40,0,0,1.0
33106,4,36,1,0.9
33107,38,2,0,0.95
33108,0,40,1,1.0
33109,40,0,0,1.0
33110,0,40,1,1.0
33111,0,40,1,1.0
33112,36,4,0,0.9
33113,40,0,0,1.0
33114,1,39,1,0.975
33115,22,18,0,0.55
33116,40,0,0,1.0
33117,39,1,0,0.975
33118,0,40,1,1.0
33119,40,0,0,1.0
33120,40,0,0,1.0
33121,39,1,0,0.975
33122,40,0,0,1.0
33123,0,40,1,1.0
33124,40,0,0,1.0
33125,40,0,0,1.0
33126,40,0,0,1.0
33127,40,0,0,1.0
