bit_position,zeros_count,ones_count,majority,stability
35725,39,1,0,0.975
35726,40,0,0,1.0
35727,7,33,1,0.825
35728,18,22,1,0.55
35729,40,0,0,1.0
35730,0,40,1,1.0
35731,1,39,1,0.975
35732,0,40,1,1.0
35733,12,28,1,0.7
35734,0,40,1,1.0
35735,0,40,1,1.0
35736,1,39,1,0.975
35737,2,38,1,0.95
35738,40,0,0,1.0
35739,39,1,0,0.975
35740,0,40,1,1.0
35741,40,0,0,1.0
35742,40,0,0,1.0
35743,0,40,1,1.0
35744,40,0,0,1.0
35745,0,40,1,1.0
35746,16,24,1,0.6
35747,0,40,1,1.0
35748,40,0,0,1.0
35749,0,40,1,1.0
35750,0,40,1,1.0
35751,40,0,0,1.0
35752,1,39,1,0.975
35753,40,0,0,1.0
35754,0,40,1,1.0
35755,23,17,0,0.575
35756,40,0,0,1.0
35757,40,0,0,1.0
35758,40,0,0,1.0
35759,0,40,1,1.0
35760,0,40,1,1.0
35761,8,32,1,0.8
35762,40,0,0,1.0
35763,40,0,0,1.0
35764,40,0,0,1.0
35765,0,40,1,1.0
35766,0,40,1,1.0
35767,0,40,1,1.0
35768,32,8,0,0.8
35769,40,0,0,1.0
35770,40,0,0,1.0
35771,2,38,1,0.95
35772,0,40,1,1.0
35773,40,0,0,1.0
35774,40,0,0,1.0
35775,0,40,1,1.0
35776,40,0,0,1.0
35777,40,0,0,1.0
35778,0,40,1,1.0
35779,3,37,1,0.925
35780,40,0,0,1.0
35781,19,21,1,0.525
35782,40,0,0,1.0
35783,40,0,0,1.0
35784,40,0,0,1.0
35785,40,0,0,1.0
35786,20,20,equal,0.5
35787,0,40,1,1.0
35788,39,1,0,0.975
35789,40,0,0,1.0
35790,3,37,1,0.925
35791,0,40,1,1.0
35792,40,0,0,1.0
35793,40,0,0,1.0
35794,0,40,1,1.0
35795,40,0,0,1.0
35796,39,1,0,0.975
35797,0,40,1,1.0
35798,40,0,0,1.0
35799,0,40,1,1.0
35800,40,0,0,1.0
35801,0,40,1,1.0
35802,0,40,1,1.0
35803,0,40,1,1.0
35804,1,39,1,0.975
35805,0,40,1,1.0
35806,0,40,1,1.0
35807,0,40,1,1.0
35808,40,0,0,1.0
35809,40,0,0,1.0
35810,40,0,0,1.0
35811,0,40,1,1.0
35812,8,32,1,0.8
35813,0,40,1,1.0
35814,0,40,1,1.0
35815,40,0,0,1.0
35816,0,40,1,1.0
35817,40,0,0,1.0
35818,40,0,0,1.0
35819,40,0,0,1.0
35820,40,0,0,1.0
35821,0,40,1,1.0
35822,40,0,0,1.0
35823,40,0,0,1.0
35824,40,0,0,1.0
35825,40,0,0,1.0
35826,40,0,0,1.0
35827,0,40,1,1.0
35828,40,0,0,1.0
35829,20,20,equal,0.5
35830,40,0,0,1.0
35831,0,40,1,1.0
35832,40,0,0,1.0
35833,40,0,0,1.0
35834,0,40,1,1.0
35835,9,31,1,0.775
35836,24,16,0,0.6
35837,0,40,1,1.0
35838,39,1,0,0.975
35839,0,40,1,1.0
35840,40,0,0,1.0
35841,40,0,0,1.0
35842,1,39,1,0.975
35843,0,40,1,1.0
35844,40,0,0,1.0
35845,40,0,0,1.0
35846,40,0,0,1.0
35847,0,40,1,1.0
35848,0,40,1,1.0
35849,40,0,0,1.0
35850,40,0,0,1.0
35851,40,0,0,1.0
35852,0,40,1,1.0
35853,0,40,1,1.0
35854,40,0,0,1.0
35855,0,40,1,1.0
35856,0,40,1,1.0
35857,40,0,0,1.0
35858,30,10,0,0.75
35859,39,1,0,0.975
35860,0,40,1,1.0
35861,40,0,0,1.0
35862,4,36,1,0.9
35863,1,39,1,0.975
35864,0,40,1,1.0
35865,40,0,0,1.0
35866,40,0,0,1.0
35867,0,40,1,1.0
35868,0,40,1,1.0
35869,40,0,0,1.0
35870,39,1,0,0.975
35871,36,4,0,0.9
35872,40,0,0,1.0
35873,40,0,0,1.0
35874,25,15,0,0.625
35875,0,40,1,1.0
35876,40,0,0,1.0
35877,40,0,0,1.0
35878,32,8,0,0.8
35879,40,0,0,1.0
35880,40,0,0,1.0
35881,40,0,0,1.0
35882,40,0,0,1.0
35883,22,18,0,0.55
35884,0,40,1,1.0
35885,40,0,0,1.0
35886,40,0,0,1.0
35887,0,40,1,1.0
35888,40,0,0,1.0
35889,40,0,0,1.0
35890,7,33,1,0.825
35891,40,0,0,1.0
35892,0,40,1,1.0
35893,0,40,1,1.0
35894,0,40,1,1.0
35895,4,36,1,0.9
35896,1,39,1,0.975
35897,0,40,1,1.0
35898,0,40,1,1.0
35899,39,1,0,0.975
35900,40,0,0,1.0
35901,40,0,0,1.0
35902,38,2,0,0.95
35903,0,40,1,1.0
35904,0,40,1,1.0
35905,40,0,0,1.0
35906,0,40,1,1.0
35907,0,40,1,1.0
35908,0,40,1,1.0
35909,0,40,1,1.0
35910,14,26,1,0.65
35911,0,40,1,1.0
35912,40,0,0,1.0
35913,40,0,0,1.0
35914,0,40,1,1.0
35915,40,0,0,1.0
35916,40,0,0,1.0
35917,0,40,1,1.0
35918,0,40,1,1.0
35919,40,0,0,1.0
35920,0,40,1,1.0
35921,40,0,0,1.0
35922,1,39,1,0.975
35923,40,0,0,1.0
35924,0,40,1,1.0
35925,0,40,1,1.0
35926,0,40,1,1.0
35927,0,40,1,1.0
35928,40,0,0,1.0
35929,40,0,0,1.0
35930,13,27,1,0.675
35931,40,0,0,1.0
35932,40,0,0,1.0
35933,39,1,0,0.975
35934,2,38,1,0.95
35935,0,40,1,1.0
35936,0,40,1,1.0
35937,0,40,1,1.0
35938,0,40,1,1.0
35939,0,40,1,1.0
35940,40,0,0,1.0
35941,39,1,0,0.975
35942,33,7,0,0.825
35943,0,40,1,1.0
35944,0,40,1,1.0
35945,40,0,0,1.0
35946,4,36,1,0.9
35947,0,40,1,1.0
35948,40,0,0,1.0
35949,40,0,0,1.0
35950,0,40,1,1.0
35951,40,0,0,1.0
35952,40,0,0,1.0
35953,40,0,0,1.0
35954,0,40,1,1.0
35955,40,0,0,1.0
35956,0,40,1,1.0
35957,0,40,1,1.0
35958,40,0,0,1.0
35959,38,2,0,0.95
35960,0,40,1,1.0
35961,19,21,1,0.525
35962,40,0,0,1.0
35963,4,36,1,0.9
35964,0,40,1,1.0
35965,0,40,1,1.0
35966,0,40,1,1.0
35967,40,0,0,1.0
35968,0,40,1,1.0
35969,40,0,0,1.0
35970,40,0,0,1.0
35971,0,40,1,1.0
35972,0,40,1,1.0
35973,1,39,1,0.975
35974,40,0,0,1.0
35975,40,0,0,1.0
35976,17,23,1,0.575
35977,39,1,0,0.975
35978,40,0,0,1.0
35979,0,40,1,1.0
35980,0,40,1,1.0
35981,0,40,1,1.0
35982,24,16,0,0.6
35983,0,40,1,1.0
35984,12,28,1,0.7
35985,40,0,0,1.0
35986,1,39,1,0.975
35987,0,40,1,1.0
35988,1,39,1,0.975
35989,0,40,1,1.0
35990,40,0,0,1.0
35991,36,4,0,0.9
35992,40,0,0,1.0
35993,0,40,1,1.0
35994,0,40,1,1.0
35995,0,40,1,1.0
35996,40,0,0,1.0
35997,36,4,0,0.9
35998,40,0,0,1.0
35999,0,40,1,1.0
36000,36,4,0,0.9
36001,33,7,0,0.825
36002,40,0,0,1.0
36003,36,4,0,0.9
36004,40,0,0,1.0
36005,33,7,0,0.825
36006,40,0,0,1.0
36007,0,40,1,1.0
36008,36,4,0,0.9
36009,40,0,0,1.0
36010,0,40,1,1.0
36011,0,40,1,1.0
36012,39,1,0,0.975
36013,0,40,1,1.0
36014,1,39,1,0.975
36015,37,3,0,0.925
36016,40,0,0,1.0
36017,40,0,0,1.0
36018,0,40,1,1.0
36019,0,40,1,1.0
36020,40,0,0,1.0
36021,40,0,0,1.0
36022,0,40,1,1.0
36023,0,40,1,1.0
36024,40,0,0,1.0
36025,33,7,0,0.825
36026,0,40,1,1.0
36027,40,0,0,1.0
36028,40,0,0,1.0
36029,0,40,1,1.0
36030,40,0,0,1.0
36031,40,0,0,1.0
36032,0,40,1,1.0
36033,40,0,0,1.0
36034,13,27,1,0.675
36035,0,40,1,1.0
36036,40,0,0,1.0
36037,12,28,1,0.7
36038,39,1,0,0.975
36039,0,40,1,1.0
36040,26,14,0,0.65
36041,0,40,1,1.0
36042,0,40,1,1.0
36043,40,0,0,1.0
36044,40,0,0,1.0
36045,13,27,1,0.675
36046,0,40,1,1.0
36047,1,39,1,0.975
36048,11,29,1,0.725
36049,0,40,1,1.0
36050,40,0,0,1.0
36051,0,40,1,1.0
36052,40,0,0,1.0
36053,40,0,0,1.0
36054,0,40,1,1.0
36055,33,7,0,0.825
36056,38,2,0,0.95
36057,40,0,0,1.0
36058,40,0,0,1.0
36059,1,39,1,0.975
36060,0,40,1,1.0
36061,0,40,1,1.0
36062,40,0,0,1.0
36063,40,0,0,1.0
36064,37,3,0,0.925
36065,40,0,0,1.0
36066,0,40,1,1.0
36067,40,0,0,1.0
36068,40,0,0,1.0
36069,31,9,0,0.775
36070,40,0,0,1.0
36071,0,40,1,1.0
36072,40,0,0,1.0
36073,40,0,0,1.0
36074,0,40,1,1.0
36075,38,2,0,0.95
36076,40,0,0,1.0
36077,0,40,1,1.0
36078,4,36,1,0.9
36079,0,40,1,1.0
36080,40,0,0,1.0
36081,40,0,0,1.0
36082,11,29,1,0.725
36083,0,40,1,1.0
36084,40,0,0,1.0
36085,40,0,0,1.0
36086,40,0,0,1.0
36087,21,19,0,0.525
36088,5,35,1,0.875
36089,40,0,0,1.0
36090,40,0,0,1.0
36091,0,40,1,1.0
36092,31,9,0,0.775
36093,40,0,0,1.0
36094,40,0,0,1.0
36095,40,0,0,1.0
36096,39,1,0,0.975
36097,2,38,1,0.95
36098,40,0,0,1.0
36099,0,40,1,1.0
36100,40,0,0,1.0
36101,0,40,1,1.0
36102,0,40,1,1.0
36103,34,6,0,0.85
36104,39,1,0,0.975
36105,40,0,0,1.0
36106,17,23,1,0.575
36107,0,40,1,1.0
36108,40,0,0,1.0
36109,17,23,1,0.575
36110,2,38,1,0.95
36111,0,40,1,1.0
36112,39,1,0,0.975
36113,0,40,1,1.0
36114,21,19,0,0.525
36115,40,0,0,1.0
36116,40,0,0,1.0
36117,40,0,0,1.0
36118,0,40,1,1.0
36119,39,1,0,0.975
36120,2,38,1,0.95
36121,1,39,1,0.975
36122,40,0,0,1.0
36123,2,38,1,0.95
36124,0,40,1,1.0
36125,40,0,0,1.0
36126,40,0,0,1.0
36127,0,40,1,1.0
36128,0,40,1,1.0
36129,0,40,1,1.0
36130,40,0,0,1.0
36131,40,0,0,1.0
36132,40,0,0,1.0
36133,38,2,0,0.95
36134,40,0,0,1.0
36135,0,40,1,1.0
36136,0,40,1,1.0
36137,0,40,1,1.0
36138,1,39,1,0.975
36139,40,0,0,1.0
36140,40,0,0,1.0
36141,40,0,0,1.0
36142,0,40,1,1.0
36143,0,40,1,1.0
36144,40,0,0,1.0
36145,40,0,0,1.0
36146,0,40,1,1.0
36147,0,40,1,1.0
36148,40,0,0,1.0
36149,40,0,0,1.0
36150,0,40,1,1.0
36151,40,0,0,1.0
36152,0,40,1,1.0
36153,0,40,1,1.0
36154,40,0,0,1.0
36155,40,0,0,1.0
36156,0,40,1,1.0
36157,39,1,0,0.975
36158,40,0,0,1.0
36159,40,0,0,1.0
36160,0,40,1,1.0
36161,40,0,0,1.0
36162,1,39,1,0.975
36163,0,40,1,1.0
36164,0,40,1,1.0
36165,0,40,1,1.0
36166,0,40,1,1.0
36167,40,0,0,1.0
36168,1,39,1,0.975
36169,40,0,0,1.0
36170,0,40,1,1.0
36171,40,0,0,1.0
36172,40,0,0,1.0
36173,40,0,0,1.0
36174,12,28,1,0.7
36175,40,0,0,1.0
36176,6,34,1,0.85
36177,20,20,equal,0.5
36178,0,40,1,1.0
36179,0,40,1,1.0
36180,0,40,1,1.0
36181,0,40,1,1.0
36182,40,0,0,1.0
36183,0,40,1,1.0
36184,40,0,0,1.0
36185,39,1,0,0.975
36186,9,31,1,0.775
36187,40,0,0,1.0
36188,40,0,0,1.0
36189,39,1,0,0.975
36190,0,40,1,1.0
36191,0,40,1,1.0
36192,40,0,0,1.0
36193,0,40,1,1.0
36194,0,40,1,1.0
36195,40,0,0,1.0
36196,40,0,0,1.0
36197,0,40,1,1.0
36198,0,40,1,1.0
36199,34,6,0,0.85
36200,39,1,0,0.975
36201,0,40,1,1.0
36202,33,7,0,0.825
36203,0,40,1,1.0
36204,40,0,0,1.0
36205,24,16,0,0.6
36206,0,40,1,1.0
36207,35,5,0,0.875
36208,39,1,0,0.975
36209,3,37,1,0.925
36210,40,0,0,1.0
36211,17,23,1,0.575
36212,36,4,0,0.9
36213,40,0,0,1.0
36214,9,31,1,0.775
36215,40,0,0,1.0
36216,1,39,1,0.975
36217,40,0,0,1.0
36218,40,0,0,1.0
36219,1,39,1,0.975
36220,0,40,1,1.0
36221,0,40,1,1.0
36222,0,40,1,1.0
36223,0,40,1,1.0
36224,7,33,1,0.825
36225,16,24,1,0.6
36226,40,0,0,1.0
36227,0,40,1,1.0
36228,5,35,1,0.875
36229,40,0,0,1.0
36230,1,39,1,0.975
36231,33,7,0,0.825
36232,0,40,1,1.0
36233,0,40,1,1.0
36234,0,40,1,1.0
36235,40,0,0,1.0
36236,1,39,1,0.975
36237,0,40,1,1.0
36238,40,0,0,1.0
36239,40,0,0,1.0
36240,0,40,1,1.0
36241,0,40,1,1.0
36242,24,16,0,0.6
36243,13,27,1,0.675
36244,0,40,1,1.0
36245,0,40,1,1.0
36246,6,34,1,0.85
36247,39,1,0,0.975
36248,40,0,0,1.0
36249,40,0,0,1.0
36250,40,0,0,1.0
36251,40,0,0,1.0
36252,0,40,1,1.0
36253,40,0,0,1.0
36254,4,36,1,0.9
36255,1,39,1,0.975
36256,0,40,1,1.0
36257,39,1,0,0.975
36258,40,0,0,1.0
36259,0,40,1,1.0
36260,40,0,0,1.0
36261,40,0,0,1.0
36262,40,0,0,1.0
36263,40,0,0,1.0
36264,40,0,0,1.0
36265,0,40,1,1.0
36266,40,0,0,1.0
36267,0,40,1,1.0
36268,40,0,0,1.0
36269,0,40,1,1.0
36270,40,0,0,1.0
36271,0,40,1,1.0
36272,40,0,0,1.0
36273,40,0,0,1.0
36274,40,0,0,1.0
36275,0,40,1,1.0
36276,0,40,1,1.0
36277,1,39,1,0.975
36278,3,37,1,0.925
36279,40,0,0,1.0
36280,0,40,1,1.0
36281,0,40,1,1.0
36282,0,40,1,1.0
36283,0,40,1,1.0
36284,40,0,0,1.0
36285,0,40,1,1.0
36286,37,3,0,0.925
36287,40,0,0,1.0
36288,0,40,1,1.0
36289,0,40,1,1.0
36290,40,0,0,1.0
36291,40,0,0,1.0
36292,40,0,0,1.0
36293,2,38,1,0.95
36294,17,23,1,0.575
36295,0,40,1,1.0
36296,40,0,0,1.0
36297,0,40,1,1.0
36298,0,40,1,1.0
36299,9,31,1,0.775
36300,0,40,1,1.0
36301,0,40,1,1.0
36302,0,40,1,1.0
36303,0,40,1,1.0
36304,0,40,1,1.0
36305,40,0,0,1.0
36306,9,31,1,0.775
36307,1,39,1,0.975
36308,0,40,1,1.0
36309,0,40,1,1.0
36310,40,0,0,1.0
36311,0,40,1,1.0
36312,0,40,1,1.0
36313,40,0,0,1.0
36314,0,40,1,1.0
36315,0,40,1,1.0
36316,0,40,1,1.0
36317,37,3,0,0.925
36318,40,0,0,1.0
36319,40,0,0,1.0
36320,40,0,0,1.0
36321,40,0,0,1.0
36322,40,0,0,1.0
36323,40,0,0,1.0
36324,40,0,0,1.0
36325,40,0,0,1.0
36326,40,0,0,1.0
36327,16,24,1,0.6
36328,12,28,1,0.7
36329,0,40,1,1.0
36330,40,0,0,1.0
36331,40,0,0,1.0
36332,40,0,0,1.0
36333,39,1,0,0.975
36334,40,0,0,1.0
36335,1,39,1,0.975
36336,30,10,0,0.75
36337,40,0,0,1.0
36338,1,39,1,0.975
36339,0,40,1,1.0
36340,40,0,0,1.0
36341,0,40,1,1.0
36342,40,0,0,1.0
36343,39,1,0,0.975
36344,2,38,1,0.95
36345,40,0,0,1.0
36346,40,0,0,1.0
36347,40,0,0,1.0
36348,0,40,1,1.0
36349,40,0,0,1.0
36350,16,24,1,0.6
36351,37,3,0,0.925
36352,0,40,1,1.0
36353,40,0,0,1.0
36354,0,40,1,1.0
36355,0,40,1,1.0
36356,4,36,1,0.9
36357,40,0,0,1.0
36358,40,0,0,1.0
36359,0,40,1,1.0
36360,0,40,1,1.0
36361,0,40,1,1.0
36362,0,40,1,1.0
36363,0,40,1,1.0
36364,0,40,1,1.0
36365,40,0,0,1.0
36366,40,0,0,1.0
36367,25,15,0,0.625
36368,40,0,0,1.0
36369,0,40,1,1.0
36370,40,0,0,1.0
36371,38,2,0,0.95
36372,0,40,1,1.0
36373,0,40,1,1.0
36374,0,40,1,1.0
36375,0,40,1,1.0
36376,40,0,0,1.0
36377,0,40,1,1.0
36378,4,36,1,0.9
36379,40,0,0,1.0
36380,0,40,1,1.0
36381,40,0,0,1.0
36382,0,40,1,1.0
36383,37,3,0,0.925
36384,40,0,0,1.0
36385,0,40,1,1.0
36386,30,10,0,0.75
36387,40,0,0,1.0
36388,0,40,1,1.0
36389,40,0,0,1.0
36390,37,3,0,0.925
36391,39,1,0,0.975
36392,12,28,1,0.7
36393,40,0,0,1.0
36394,40,0,0,1.0
36395,40,0,0,1.0
36396,40,0,0,1.0
36397,40,0,0,1.0
36398,40,0,0,1.0
36399,0,40,1,1.0
36400,2,38,1,0.95
36401,40,0,0,1.0
36402,0,40,1,1.0
36403,40,0,0,1.0
36404,34,6,0,0.85
36405,29,11,0,0.725
36406,0,40,1,1.0
36407,0,40,1,1.0
36408,1,39,1,0.975
36409,0,40,1,1.0
36410,0,40,1,1.0
36411,37,3,0,0.925
36412,0,40,1,1.0
36413,0,40,1,1.0
36414,40,0,0,1.0
36415,40,0,0,1.0
36416,40,0,0,1.0
36417,40,0,0,1.0
36418,36,4,0,0.9
36419,0,40,1,1.0
36420,0,40,1,1.0
36421,0,40,1,1.0
36422,1,39,1,0.975
36423,38,2,0,0.95
36424,0,40,1,1.0
36425,0,40,1,1.0
36426,40,0,0,1.0
36427,40,0,0,1.0
36428,1,39,1,0.975
36429,4,36,1,0.9
36430,0,40,1,1.0
36431,40,0,0,1.0
36432,40,0,0,1.0
36433,40,0,0,1.0
36434,0,40,1,1.0
36435,0,40,1,1.0
36436,0,40,1,1.0
36437,0,40,1,1.0
36438,40,0,0,1.0
36439,0,40,1,1.0
36440,40,0,0,1.0
36441,0,40,1,1.0
36442,0,40,1,1.0
36443,0,40,1,1.0
36444,0,40,1,1.0
36445,40,0,0,1.0
36446,40,0,0,1.0
36447,40,0,0,1.0
36448,34,6,0,0.85
36449,1,39,1,0.975
36450,40,0,0,1.0
36451,0,40,1,1.0
36452,0,40,1,1.0
36453,0,40,1,1.0
36454,39,1,0,0.975
36455,40,0,0,1.0
36456,0,40,1,1.0
36457,6,34,1,0.85
36458,40,0,0,1.0
36459,0,40,1,1.0
36460,38,2,0,0.95
36461,3,37,1,0.925
36462,40,0,0,1.0
36463,39,1,0,0.975
36464,40,0,0,1.0
36465,0,40,1,1.0
36466,40,0,0,1.0
36467,38,2,0,0.95
36468,0,40,1,1.0
36469,40,0,0,1.0
36470,40,0,0,1.0
36471,40,0,0,1.0
36472,40,0,0,1.0
36473,26,14,0,0.65
36474,1,39,1,0.975
36475,16,24,1,0.6
36476,40,0,0,1.0
36477,40,0,0,1.0
36478,0,40,1,1.0
36479,1,39,1,0.975
36480,30,10,0,0.75
36481,7,33,1,0.825
36482,40,0,0,1.0
36483,40,0,0,1.0
36484,0,40,1,1.0
36485,1,39,1,0.975
36486,0,40,1,1.0
36487,0,40,1,1.0
36488,0,40,1,1.0
36489,0,40,1,1.0
36490,40,0,0,1.0
36491,40,0,0,1.0
36492,5,35,1,0.875
36493,0,40,1,1.0
36494,40,0,0,1.0
36495,40,0,0,1.0
36496,1,39,1,0.975
36497,40,0,0,1.0
36498,0,40,1,1.0
36499,25,15,0,0.625
36500,0,40,1,1.0
36501,1,39,1,0.975
36502,39,1,0,0.975
36503,40,0,0,1.0
36504,40,0,0,1.0
36505,0,40,1,1.0
36506,40,0,0,1.0
36507,0,40,1,1.0
36508,39,1,0,0.975
36509,0,40,1,1.0
36510,0,40,1,1.0
36511,1,39,1,0.975
36512,1,39,1,0.975
36513,40,0,0,1.0
36514,30,10,0,0.75
36515,0,40,1,1.0
36516,40,0,0,1.0
36517,40,0,0,1.0
36518,0,40,1,1.0
36519,38,2,0,0.95
36520,40,0,0,1.0
36521,40,0,0,1.0
36522,40,0,0,1.0
36523,0,40,1,1.0
36524,40,0,0,1.0
36525,40,0,0,1.0
36526,0,40,1,1.0
36527,39,1,0,0.975
36528,0,40,1,1.0
36529,1,39,1,0.975
36530,0,40,1,1.0
36531,5,35,1,0.875
36532,0,40,1,1.0
36533,40,0,0,1.0
36534,0,40,1,1.0
36535,40,0,0,1.0
36536,40,0,0,1.0
36537,0,40,1,1.0
36538,40,0,0,1.0
36539,40,0,0,1.0
36540,36,4,0,0.9
36541,0,40,1,1.0
36542,26,14,0,0.65
36543,40,0,0,1.0
36544,0,40,1,1.0
36545,0,40,1,1.0
36546,40,0,0,1.0
36547,0,40,1,1.0
36548,40,0,0,1.0
36549,31,9,0,0.775
36550,0,40,1,1.0
36551,0,40,1,1.0
36552,40,0,0,1.0
36553,39,1,0,0.975
36554,2,38,1,0.95
36555,0,40,1,1.0
36556,40,0,0,1.0
36557,39,1,0,0.975
36558,40,0,0,1.0
36559,40,0,0,1.0
36560,7,33,1,0.825
36561,0,40,1,1.0
36562,0,40,1,1.0
36563,28,12,0,0.7
36564,40,0,0,1.0
36565,40,0,0,1.0
36566,40,0,0,1.0
36567,0,40,1,1.0
36568,7,33,1,0.825
36569,0,40,1,1.0
36570,0,40,1,1.0
36571,0,40,1,1.0
36572,40,0,0,1.0
36573,40,0,0,1.0
36574,0,40,1,1.0
36575,1,39,1,0.975
36576,40,0,0,1.0
36577,36,4,0,0.9
36578,40,0,0,1.0
36579,0,40,1,1.0
36580,40,0,0,1.0
36581,40,0,0,1.0
36582,40,0,0,1.0
36583,40,0,0,1.0
36584,0,40,1,1.0
36585,4,36,1,0.9
36586,40,0,0,1.0
36587,0,40,1,1.0
36588,5,35,1,0.875
36589,18,22,1,0.55
36590,40,0,0,1.0
36591,0,40,1,1.0
36592,40,0,0,1.0
36593,40,0,0,1.0
36594,40,0,0,1.0
36595,40,0,0,1.0
36596,0,40,1,1.0
36597,40,0,0,1.0
36598,2,38,1,0.95
36599,39,1,0,0.975
36600,40,0,0,1.0
36601,39,1,0,0.975
36602,0,40,1,1.0
36603,23,17,0,0.575
36604,40,0,0,1.0
36605,0,40,1,1.0
36606,0,40,1,1.0
36607,40,0,0,1.0
36608,40,0,0,1.0
36609,0,40,1,1.0
36610,40,0,0,1.0
36611,40,0,0,1.0
36612,7,33,1,0.825
36613,0,40,1,1.0
36614,30,10,0,0.75
36615,0,40,1,1.0
36616,40,0,0,1.0
36617,40,0,0,1.0
36618,40,0,0,1.0
36619,0,40,1,1.0
36620,0,40,1,1.0
36621,40,0,0,1.0
36622,26,14,0,0.65
36623,38,2,0,0.95
36624,0,40,1,1.0
36625,0,40,1,1.0
36626,40,0,0,1.0
36627,0,40,1,1.0
36628,37,3,0,0.925
36629,12,28,1,0.7
36630,1,39,1,0.975
36631,0,40,1,1.0
36632,36,4,0,0.9
36633,40,0,0,1.0
36634,40,0,0,1.0
36635,27,13,0,0.675
36636,0,40,1,1.0
36637,0,40,1,1.0
36638,0,40,1,1.0
36639,0,40,1,1.0
36640,40,0,0,1.0
36641,0,40,1,1.0
36642,33,7,0,0.825
36643,4,36,1,0.9
36644,40,0,0,1.0
36645,34,6,0,0.85
36646,1,39,1,0.975
36647,1,39,1,0.975
36648,40,0,0,1.0
36649,0,40,1,1.0
36650,13,27,1,0.675
36651,0,40,1,1.0
36652,40,0,0,1.0
36653,40,0,0,1.0
36654,40,0,0,1.0
36655,40,0,0,1.0
36656,40,0,0,1.0
36657,24,16,0,0.6
36658,40,0,0,1.0
36659,40,0,0,1.0
36660,0,40,1,1.0
36661,0,40,1,1.0
36662,40,0,0,1.0
36663,31,9,0,0.775
36664,0,40,1,1.0
36665,37,3,0,0.925
36666,40,0,0,1.0
36667,39,1,0,0.975
36668,40,0,0,1.0
36669,40,0,0,1.0
36670,39,1,0,0.975
36671,40,0,0,1.0
36672,0,40,1,1.0
36673,0,40,1,1.0
36674,0,40,1,1.0
36675,40,0,0,1.0
36676,0,40,1,1.0
36677,0,40,1,1.0
36678,0,40,1,1.0
36679,0,40,1,1.0
36680,39,1,0,0.975
36681,0,40,1,1.0
36682,0,40,1,1.0
36683,40,0,0,1.0
36684,0,40,1,1.0
36685,40,0,0,1.0
36686,0,40,1,1.0
36687,38,2,0,0.95
36688,40,0,0,1.0
36689,0,40,1,1.0
36690,0,40,1,1.0
36691,0,40,1,1.0
36692,0,40,1,1.0
36693,0,40,1,1.0
36694,40,0,0,1.0
36695,0,40,1,1.0
36696,0,40,1,1.0
36697,0,40,1,1.0
36698,0,40,1,1.0
36699,27,13,0,0.675
36700,40,0,0,1.0
36701,0,40,1,1.0
36702,40,0,0,1.0
36703,36,4,0,0.9
36704,0,40,1,1.0
36705,0,40,1,1.0
36706,0,40,1,1.0
36707,40,0,0,1.0
36708,33,7,0,0.825
36709,0,40,1,1.0
36710,35,5,0,0.875
36711,40,0,0,1.0
36712,40,0,0,1.0
36713,36,4,0,0.9
36714,39,1,0,0.975
36715,39,1,0,0.975
36716,0,40,1,1.0
36717,14,26,1,0.65
36718,0,40,1,1.0
36719,40,0,0,1.0
36720,0,40,1,1.0
36721,40,0,0,1.0
36722,0,40,1,1.0
36723,40,0,0,1.0
36724,37,3,0,0.925
36725,0,40,1,1.0
36726,40,0,0,1.0
36727,40,0,0,1.0
36728,40,0,0,1.0
36729,39,1,0,0.975
36730,0,40,1,1.0
36731,1,39,1,0.975
36732,0,40,1,1.0
36733,40,0,0,1.0
36734,0,40,1,1.0
36735,0,40,1,1.0
36736,40,0,0,1.0
36737,0,40,1,1.0
36738,13,27,1,0.675
36739,40,0,0,1.0
36740,1,39,1,0.975
36741,0,40,1,1.0
36742,40,0,0,1.0
36743,40,0,0,1.0
36744,0,40,1,1.0
36745,2,38,1,0.95
36746,29,11,0,0.725
36747,0,40,1,1.0
36748,40,0,0,1.0
36749,0,40,1,1.0
36750,39,1,0,0.975
36751,40,0,0,1.0
36752,12,28,1,0.7
36753,1,39,1,0.975
36754,40,0,0,1.0
36755,15,25,1,0.625
36756,0,40,1,1.0
36757,0,40,1,1.0
36758,40,0,0,1.0
36759,0,40,1,1.0
36760,37,3,0,0.925
36761,0,40,1,1.0
36762,40,0,0,1.0
36763,1,39,1,0.975
36764,40,0,0,1.0
36765,5,35,1,0.875
36766,39,1,0,0.975
36767,40,0,0,1.0
36768,0,40,1,1.0
36769,0,40,1,1.0
36770,40,0,0,1.0
36771,40,0,0,1.0
36772,0,40,1,1.0
36773,40,0,0,1.0
36774,5,35,1,0.875
36775,40,0,0,1.0
36776,40,0,0,1.0
36777,40,0,0,1.0
36778,0,40,1,1.0
36779,0,40,1,1.0
36780,0,40,1,1.0
36781,0,40,1,1.0
36782,40,0,0,1.0
36783,37,3,0,0.925
36784,40,0,0,1.0
36785,17,23,1,0.575
36786,0,40,1,1.0
36787,1,39,1,0.975
36788,0,40,1,1.0
36789,0,40,1,1.0
36790,40,0,0,1.0
36791,40,0,0,1.0
36792,0,40,1,1.0
36793,40,0,0,1.0
36794,40,0,0,1.0
36795,0,40,1,1.0
36796,40,0,0,1.0
36797,40,0,0,1.0
36798,40,0,0,1.0
36799,40,0,0,1.0
